,embedding_d,channels,train_split,mse,mae,r2
1864,4,32,0.3,0.08978405,0.2351308,0.11670973507902505
1865,4,32,0.3,0.19151787,0.33180073,-0.8096824037148223
1866,4,32,0.3,0.17643146,0.36828452,-0.6374624108150715
1867,4,32,0.3,0.14227188,0.31122085,-0.17624534869005393
1868,4,32,0.3,0.089121506,0.24300288,0.0016921247944983175
1869,4,32,0.3,0.21799642,0.37975955,-1.2996864590009416
1870,4,32,0.3,0.21826756,0.38059512,-0.7521328719578666
1871,4,32,0.3,0.13208266,0.2695739,-0.2673078122686192
1872,4,32,0.3,0.11591436,0.26192588,-0.08515032675253975
1873,4,32,0.3,0.12788336,0.2748578,-0.06573523765882872
1874,4,32,0.3,0.117672846,0.28788424,-0.07136666533605251
1875,4,32,0.3,0.21943474,0.36516586,-1.4081166890479477
1876,4,32,0.3,0.090807445,0.2569921,0.20866946689177424
1877,4,32,0.3,0.3288781,0.4183097,-1.7348489323513863
1878,4,32,0.3,0.14719741,0.2856482,-0.34778337298283346
1879,4,32,0.3,0.14920606,0.32519677,-0.4949311200692095
1880,4,32,0.3,0.13844843,0.28536564,-0.2657431504270409
1881,4,32,0.3,0.16004744,0.31181878,-0.4345100755921911
1882,4,32,0.3,0.17590512,0.3235552,-0.6130671413094035
1883,4,32,0.3,0.16302165,0.3181894,-0.3773607694110839
1884,4,32,0.3,0.2571532,0.41503647,-1.9499926169097064
1885,4,32,0.3,0.13746697,0.28359202,-0.13815294065874295
1886,4,32,0.3,0.1476238,0.29488415,-0.2584099642209796
1887,4,32,0.3,0.13084942,0.29710528,-0.09647013565227769
1888,4,32,0.3,0.19353916,0.3180118,-0.7068721990543627
1889,4,32,0.3,0.13399473,0.27377418,-0.19448888701929157
1890,4,32,0.3,0.22011365,0.3644365,-1.0311208776768925
1891,4,32,0.3,0.26000887,0.38220274,-1.1198052077378127
1892,4,32,0.3,0.1995167,0.36569342,-0.8891759786287887
1893,4,32,0.3,0.30742413,0.45905006,-1.6531156155324558
1894,4,32,0.3,0.12609495,0.26969993,-0.08900699718974114
