,k,train_split,channels,regular_precision,regular_recall,regular_f1-score,regular_support,critical_precision,critical_recall,critical_f1-score,critical_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,accuracy
48,1,0.1,64,1.0,0.1317365269461078,0.23280423280423285,167,0.00684931506849315,1.0,0.013605442176870748,1,0.5034246575342466,0.5658682634730539,0.12320483749055179,168,0.9940883887801697,0.13690476190476192,0.23149947809811758,168,0.13690476190476192
49,1,0.1,64,1.0,0.3592814371257485,0.5286343612334802,167,0.009259259259259259,1.0,0.018348623853211007,1,0.5046296296296297,0.6796407185628742,0.2734914925433456,168,0.994102733686067,0.3630952380952381,0.5255969461300263,168,0.3630952380952381
50,1,0.2,64,1.0,0.16766467065868262,0.28717948717948716,167,0.007142857142857143,1.0,0.014184397163120567,1,0.5035714285714286,0.5838323353293413,0.15068194217130387,168,0.9940901360544219,0.17261904761904762,0.2855545164055802,168,0.17261904761904762
51,1,0.2,64,0.9896907216494846,0.5748502994011976,0.7272727272727272,167,0.0,0.0,0.0,1,0.4948453608247423,0.2874251497005988,0.3636363636363636,168,0.98379970544919,0.5714285714285714,0.7229437229437229,168,0.5714285714285714
52,1,0.2,64,0.9921875,0.7604790419161677,0.8610169491525425,167,0.0,0.0,0.0,1,0.49609375,0.38023952095808383,0.4305084745762712,168,0.9862816220238095,0.7559523809523809,0.8558918482647296,168,0.7559523809523809
53,1,0.2,64,0.9230769230769231,0.0718562874251497,0.13333333333333333,167,0.0,0.0,0.0,1,0.46153846153846156,0.03592814371257485,0.06666666666666667,168,0.9175824175824177,0.07142857142857142,0.13253968253968254,168,0.07142857142857142
54,1,0.2,64,1.0,0.0718562874251497,0.1340782122905028,167,0.00641025641025641,1.0,0.012738853503184714,1,0.5032051282051282,0.5359281437125748,0.07340853289684375,168,0.9940857753357752,0.07738095238095238,0.13335595420248303,168,0.07738095238095238
55,1,0.2,64,0.9743589743589743,0.2275449101796407,0.3689320388349515,167,0.0,0.0,0.0,1,0.48717948717948717,0.11377245508982035,0.18446601941747576,168,0.9685592185592184,0.2261904761904762,0.36673601479426726,168,0.2261904761904762
56,1,0.2,64,1.0,0.2634730538922156,0.4170616113744076,167,0.008064516129032258,1.0,0.016,1,0.5040322580645161,0.6317365269461078,0.21653080568720381,168,0.9940956221198156,0.2678571428571429,0.4146743398781314,168,0.26785714285714285
57,1,0.2,64,1.0,0.19760479041916168,0.32999999999999996,167,0.007407407407407408,1.0,0.014705882352941178,1,0.5037037037037037,0.5988023952095809,0.17235294117647057,168,0.9940917107583774,0.20238095238095238,0.32812324929971987,168,0.20238095238095238
58,1,0.2,64,1.0,0.059880239520958084,0.11299435028248588,167,0.006329113924050633,1.0,0.012578616352201257,1,0.5031645569620253,0.5299401197604791,0.06278648331734357,168,0.9940852923447859,0.06547619047619048,0.1123966375805199,168,0.06547619047619048
59,1,0.2,64,1.0,0.31736526946107785,0.48181818181818187,167,0.008695652173913044,1.0,0.017241379310344827,1,0.5043478260869565,0.6586826347305389,0.24952978056426334,168,0.9940993788819876,0.32142857142857145,0.47905284370801615,168,0.32142857142857145
60,1,0.2,64,0.9841269841269841,0.3712574850299401,0.5391304347826087,167,0.0,0.0,0.0,1,0.49206349206349204,0.18562874251497005,0.26956521739130435,168,0.9782690854119425,0.36904761904761907,0.5359213250517598,168,0.36904761904761907
61,1,0.2,64,0.9932432432432432,0.8802395209580839,0.9333333333333332,167,0.0,0.0,0.0,1,0.4966216216216216,0.44011976047904194,0.4666666666666666,168,0.987331081081081,0.875,0.9277777777777777,168,0.875
62,1,0.2,64,1.0,0.09580838323353294,0.17486338797814208,167,0.006578947368421052,1.0,0.013071895424836602,1,0.5032894736842105,0.5479041916167665,0.09396764170148934,168,0.9940867794486214,0.10119047619047619,0.1739003433796105,168,0.10119047619047619
63,1,0.2,64,0.9920634920634921,0.7485029940119761,0.8532423208191126,167,0.0,0.0,0.0,1,0.49603174603174605,0.37425149700598803,0.4266211604095563,168,0.9861583522297809,0.7440476190476191,0.8481634974809035,168,0.7440476190476191
64,1,0.2,64,0.972972972972973,0.2155688622754491,0.35294117647058826,167,0.0,0.0,0.0,1,0.4864864864864865,0.10778443113772455,0.17647058823529413,168,0.9671814671814671,0.21428571428571427,0.3508403361344538,168,0.21428571428571427
65,1,0.2,64,0.9767441860465116,0.25149700598802394,0.39999999999999997,167,0.0,0.0,0.0,1,0.4883720930232558,0.12574850299401197,0.19999999999999998,168,0.9709302325581396,0.25,0.3976190476190476,168,0.25
66,1,0.2,64,1.0,0.15568862275449102,0.26943005181347146,167,0.007042253521126761,1.0,0.013986013986013986,1,0.5035211267605634,0.5778443113772456,0.14170803289974274,168,0.99408953722334,0.16071428571428573,0.26790955158830804,168,0.16071428571428573
67,1,0.2,64,0.9811320754716981,0.31137724550898205,0.4727272727272728,167,0.0,0.0,0.0,1,0.49056603773584906,0.15568862275449102,0.2363636363636364,168,0.9752920035938905,0.30952380952380953,0.46991341991341995,168,0.30952380952380953
68,1,0.2,64,1.0,0.2874251497005988,0.44651162790697674,167,0.008333333333333333,1.0,0.01652892561983471,1,0.5041666666666667,0.6437125748502994,0.23152027676340572,168,0.9940972222222222,0.2916666666666667,0.44395220706002947,168,0.2916666666666667
69,1,0.2,64,1.0,0.3473053892215569,0.5155555555555555,167,0.00909090909090909,1.0,0.018018018018018018,1,0.5045454545454545,0.6736526946107785,0.2667867867867868,168,0.9941017316017315,0.35119047619047616,0.5125940225940225,168,0.35119047619047616
70,1,0.2,64,0.984375,0.3772455089820359,0.5454545454545454,167,0.0,0.0,0.0,1,0.4921875,0.18862275449101795,0.2727272727272727,168,0.978515625,0.37499999999999994,0.5422077922077921,168,0.375
71,1,0.2,64,1.0,0.4311377245508982,0.602510460251046,167,0.010416666666666666,1.0,0.020618556701030924,1,0.5052083333333334,0.7155688622754491,0.3115645084760385,168,0.9941096230158729,0.43452380952380953,0.5990468179680103,168,0.43452380952380953
72,1,0.2,64,1.0,0.3592814371257485,0.5286343612334802,167,0.009259259259259259,1.0,0.018348623853211007,1,0.5046296296296297,0.6796407185628742,0.2734914925433456,168,0.994102733686067,0.3630952380952381,0.5255969461300263,168,0.3630952380952381
73,1,0.2,64,1.0,0.1377245508982036,0.2421052631578947,167,0.006896551724137931,1.0,0.0136986301369863,1,0.503448275862069,0.5688622754491018,0.1279019466474405,168,0.994088669950739,0.14285714285714285,0.24074569986610359,168,0.14285714285714285
74,1,0.2,64,0.9932885906040269,0.8862275449101796,0.9367088607594937,167,0.0,0.0,0.0,1,0.4966442953020134,0.4431137724550898,0.46835443037974683,168,0.9873761585170981,0.8809523809523809,0.9311332127787825,168,0.8809523809523809
75,1,0.2,64,1.0,0.38323353293413176,0.5541125541125542,167,0.009615384615384616,1.0,0.01904761904761905,1,0.5048076923076923,0.6916167664670658,0.28658008658008666,168,0.9941048534798534,0.3869047619047619,0.5509276437847868,168,0.3869047619047619
76,1,0.2,64,1.0,0.3413173652694611,0.5089285714285715,167,0.009009009009009009,1.0,0.01785714285714286,1,0.5045045045045045,0.6706586826347305,0.2633928571428572,168,0.9941012441012441,0.3452380952380953,0.5060055272108844,168,0.34523809523809523
77,1,0.2,64,1.0,0.5568862275449101,0.7153846153846154,167,0.013333333333333334,1.0,0.02631578947368421,1,0.5066666666666667,0.778443113772455,0.3708502024291498,168,0.9941269841269841,0.5595238095238094,0.7112830152303837,168,0.5595238095238095
78,1,0.2,64,0.990990990990991,0.6586826347305389,0.7913669064748201,167,0.0,0.0,0.0,1,0.4954954954954955,0.32934131736526945,0.39568345323741005,168,0.9850922350922351,0.6547619047619048,0.7866563891743746,168,0.6547619047619048
79,1,0.2,64,0.9915966386554622,0.7065868263473054,0.8251748251748252,167,0.0,0.0,0.0,1,0.4957983193277311,0.3532934131736527,0.4125874125874126,168,0.9856942777110844,0.7023809523809523,0.8202630702630703,168,0.7023809523809523
80,1,0.2,64,0.9900990099009901,0.5988023952095808,0.7462686567164178,167,0.0,0.0,0.0,1,0.49504950495049505,0.2994011976047904,0.3731343283582089,168,0.9842055634134842,0.5952380952380951,0.7418265813788201,168,0.5952380952380952
81,1,0.2,64,0.9924242424242424,0.7844311377245509,0.8762541806020067,167,0.0,0.0,0.0,1,0.4962121212121212,0.39221556886227543,0.43812709030100333,168,0.9865169552669554,0.7797619047619048,0.8710383819079471,168,0.7797619047619048
82,1,0.2,64,0.9893617021276596,0.5568862275449101,0.7126436781609196,167,0.0,0.0,0.0,1,0.4946808510638298,0.27844311377245506,0.3563218390804598,168,0.9834726443768999,0.5535714285714285,0.7084017515051998,168,0.5535714285714286
83,1,0.2,64,1.0,0.40119760479041916,0.5726495726495727,167,0.009900990099009901,1.0,0.0196078431372549,1,0.504950495049505,0.7005988023952096,0.29612870789341383,168,0.994106553512494,0.40476190476190477,0.5693576575929518,168,0.40476190476190477
84,1,0.2,64,1.0,0.2275449101796407,0.37073170731707317,167,0.007692307692307693,1.0,0.015267175572519085,1,0.5038461538461538,0.6137724550898204,0.19299944144479614,168,0.9940934065934066,0.23214285714285715,0.36861584700906985,168,0.23214285714285715
