,tol_inf,tol_sup,embedding_d,train_split,dropout,regular_precision,regular_recall,regular_f1-score,regular_support,critical_precision,critical_recall,critical_f1-score,critical_support,non-critical_precision,non-critical_recall,non-critical_f1-score,non-critical_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,accuracy
370,0.1,0.5,32,0.5,0.3,0.9375,0.3191489361702128,0.4761904761904763,47,0.8888888888888888,0.7272727272727273,0.7999999999999999,22,0.05263157894736842,0.6666666666666666,0.09756097560975609,3,0.626340155945419,0.5710294433698689,0.4579171506000774,72,0.885777087394412,0.4583333333333333,0.5593560459414119,72,0.4583333333333333
371,0.1,0.5,32,0.5,0.3,0.6938775510204082,0.723404255319149,0.7083333333333333,47,0.7272727272727273,0.36363636363636365,0.4848484848484849,22,0.0,0.0,0.0,3,0.4737167594310452,0.3623468729851709,0.3977272727272727,72,0.6751700680272109,0.5833333333333334,0.6105324074074073,72,0.5833333333333334
372,0.1,0.5,32,0.5,0.3,0.8947368421052632,0.3617021276595745,0.5151515151515151,47,0.8,0.5454545454545454,0.6486486486486486,22,0.05263157894736842,0.6666666666666666,0.09756097560975609,3,0.5824561403508771,0.5246077799269289,0.42045371313664,72,0.8307017543859649,0.4305555555555556,0.5385427001280658,72,0.4305555555555556
373,0.1,0.5,32,0.5,0.3,0.8,0.6808510638297872,0.7356321839080461,47,0.7,0.3181818181818182,0.4375,22,0.09090909090909091,0.6666666666666666,0.16,3,0.5303030303030303,0.5552331828927574,0.4443773946360153,72,0.73989898989899,0.5694444444444444,0.6205515644955301,72,0.5694444444444444
374,0.1,0.5,32,0.5,0.3,0.8285714285714286,0.6170212765957447,0.7073170731707318,47,0.45454545454545453,0.45454545454545453,0.45454545454545453,22,0.06666666666666667,0.3333333333333333,0.1111111111111111,3,0.4499278499278499,0.4683000214915108,0.4243245462757658,72,0.6825396825396826,0.5555555555555556,0.6052393857271907,72,0.5555555555555556
375,0.1,0.5,32,0.5,0.3,0.627906976744186,0.574468085106383,0.6,47,0.3,0.13636363636363635,0.18749999999999997,22,0.05263157894736842,0.3333333333333333,0.09090909090909091,3,0.32684618523051817,0.34805501826778423,0.2928030303030303,72,0.5037433700530395,0.4305555555555556,0.4527462121212121,72,0.4305555555555556
376,0.1,0.5,32,0.5,0.3,0.8,0.3404255319148936,0.47761194029850745,47,0.625,0.22727272727272727,0.3333333333333333,22,0.045454545454545456,0.6666666666666666,0.08510638297872342,3,0.49015151515151517,0.4114549752847625,0.2986838855368547,72,0.7150883838383838,0.3194444444444444,0.41717241217082435,72,0.3194444444444444
377,0.1,0.5,32,0.5,0.3,0.5714285714285714,0.425531914893617,0.4878048780487805,47,0.24,0.2727272727272727,0.2553191489361702,22,0.08333333333333333,0.3333333333333333,0.13333333333333333,3,0.29825396825396827,0.34386417365140765,0.292152453439428,72,0.44982142857142854,0.375,0.40199792423456143,72,0.375
378,0.1,0.5,32,0.5,0.3,0.75,0.574468085106383,0.6506024096385542,47,0.23809523809523808,0.22727272727272727,0.23255813953488372,22,0.06666666666666667,0.3333333333333333,0.1111111111111111,3,0.3515873015873016,0.3783580485708145,0.3314238867615163,72,0.5651124338624339,0.4583333333333333,0.5003878563349003,72,0.4583333333333333
379,0.1,0.5,32,0.5,0.3,0.8095238095238095,0.3617021276595745,0.5,47,0.5,0.36363636363636365,0.4210526315789474,22,0.05714285714285714,0.6666666666666666,0.10526315789473684,3,0.45555555555555555,0.4640017193208683,0.3421052631578947,72,0.6835978835978836,0.375,0.4594298245614035,72,0.375
380,0.1,0.5,32,0.5,0.3,0.6923076923076923,0.19148936170212766,0.30000000000000004,47,0.4117647058823529,0.3181818181818182,0.358974358974359,22,0.047619047619047616,0.6666666666666666,0.08888888888888889,3,0.383897148603031,0.3921126155168708,0.24928774928774933,72,0.5797241973712562,0.25,0.3092236467236467,72,0.25
381,0.1,0.5,32,0.5,0.3,0.76,0.40425531914893614,0.5277777777777778,47,0.6428571428571429,0.4090909090909091,0.5000000000000001,22,0.030303030303030304,0.3333333333333333,0.05555555555555555,3,0.47772005772005777,0.3822265205243929,0.36111111111111116,72,0.6938023088023089,0.4027777777777778,0.49961419753086417,72,0.4027777777777778
382,0.1,0.5,32,0.5,0.3,0.7962962962962963,0.9148936170212766,0.8514851485148516,47,1.0,0.3181818181818182,0.4827586206896552,22,0.09090909090909091,0.3333333333333333,0.14285714285714288,3,0.6290684624017957,0.5221362561788093,0.4923669706872165,72,0.8291479610924055,0.7083333333333334,0.7092925425547482,72,0.7083333333333334
383,0.1,0.5,32,0.5,0.3,0.8461538461538461,0.23404255319148937,0.36666666666666675,47,0.44680851063829785,0.9545454545454546,0.6086956521739131,22,0.0,0.0,0.0,3,0.430987452264048,0.3961960025789813,0.3251207729468599,72,0.6888752500454627,0.4444444444444444,0.4253421900161032,72,0.4444444444444444
384,0.1,0.5,32,0.5,0.3,0.6666666666666666,0.1276595744680851,0.21428571428571427,47,0.2413793103448276,0.3181818181818182,0.27450980392156865,22,0.029411764705882353,0.3333333333333333,0.05405405405405406,3,0.3124859139057922,0.2597249086610789,0.18094985742044567,72,0.5101654646532943,0.19444444444444445,0.22601120027590615,72,0.19444444444444445
385,0.1,0.5,32,0.5,0.3,0.9545454545454546,0.44680851063829785,0.6086956521739131,47,0.6666666666666666,0.36363636363636365,0.4705882352941177,22,0.05263157894736842,0.6666666666666666,0.09756097560975609,3,0.5579479000531632,0.4923705136471093,0.392281621025929,72,0.8290027467659047,0.4305555555555556,0.5451988854926912,72,0.4305555555555556
386,0.1,0.5,32,0.5,0.3,0.7666666666666667,0.48936170212765956,0.5974025974025974,47,0.8,0.36363636363636365,0.5000000000000001,22,0.03125,0.3333333333333333,0.05714285714285714,3,0.532638888888889,0.39544379969911886,0.38484848484848483,72,0.7462094907407408,0.4444444444444444,0.5451298701298701,72,0.4444444444444444
387,0.1,0.5,32,0.5,0.3,0.75,0.5106382978723404,0.6075949367088608,47,0.5555555555555556,0.6818181818181818,0.6122448979591836,22,0.07692307692307693,0.3333333333333333,0.125,3,0.46082621082621084,0.5085966043412852,0.44827994488934814,72,0.6625415479582146,0.5555555555555555,0.5889076358391457,72,0.5555555555555556
388,0.1,0.5,32,0.5,0.3,0.8095238095238095,0.3617021276595745,0.5,47,0.4,0.2727272727272727,0.3243243243243243,22,0.05555555555555555,0.6666666666666666,0.10256410256410256,3,0.42169312169312173,0.43369868901783787,0.308962808962809,72,0.6529761904761905,0.3472222222222222,0.42976149226149224,72,0.3472222222222222
389,0.1,0.5,32,0.5,0.3,0.7413793103448276,0.9148936170212766,0.819047619047619,47,0.8333333333333334,0.22727272727272727,0.35714285714285715,22,0.125,0.3333333333333333,0.18181818181818182,3,0.5665708812260536,0.491833225875779,0.4526695526695527,72,0.743793901660281,0.6805555555555556,0.6513588263588264,72,0.6805555555555556
390,0.1,0.5,32,0.5,0.3,0.7872340425531915,0.7872340425531915,0.7872340425531915,47,0.8333333333333334,0.22727272727272727,0.35714285714285715,22,0.0,0.0,0.0,3,0.5401891252955083,0.33816892327530623,0.38145896656534956,72,0.7685185185185186,0.5833333333333334,0.623015873015873,72,0.5833333333333334
391,0.1,0.5,32,0.5,0.3,0.7222222222222222,0.5531914893617021,0.6265060240963856,47,0.6363636363636364,0.3181818181818182,0.4242424242424242,22,0.04,0.3333333333333333,0.07142857142857142,3,0.4661952861952862,0.40156888029228455,0.374059006589127,72,0.6675617283950617,0.4722222222222222,0.5415750302798495,72,0.4722222222222222
392,0.1,0.5,32,0.5,0.3,0.7321428571428571,0.8723404255319149,0.7961165048543688,47,0.4444444444444444,0.18181818181818182,0.2580645161290322,22,0.14285714285714285,0.3333333333333333,0.2,3,0.4398148148148147,0.4624973135611434,0.4180603403278003,72,0.6196814373897708,0.6388888888888888,0.6068735428193617,72,0.6388888888888888
393,0.1,0.5,32,0.5,0.3,0.76,0.40425531914893614,0.5277777777777778,47,0.3142857142857143,0.5,0.38596491228070173,22,0.08333333333333333,0.3333333333333333,0.13333333333333333,3,0.38587301587301587,0.41252955082742315,0.3490253411306043,72,0.5956150793650793,0.4305555555555556,0.46801088369070826,72,0.4305555555555556
394,0.1,0.5,32,0.5,0.3,0.7,0.14893617021276595,0.24561403508771928,47,0.21621621621621623,0.36363636363636365,0.27118644067796616,22,0.04,0.3333333333333333,0.07142857142857142,3,0.31873873873873876,0.28196862239415427,0.19607634906475227,72,0.5246771771771771,0.2222222222222222,0.24617009803227466,72,0.2222222222222222
395,0.1,0.5,32,0.5,0.3,0.5294117647058824,0.3829787234042553,0.4444444444444445,47,1.0,0.045454545454545456,0.08695652173913045,22,0.0,0.0,0.0,3,0.5098039215686274,0.14281108961960026,0.17713365539452497,72,0.6511437908496732,0.2638888888888889,0.3166935050993022,72,0.2638888888888889
396,0.1,0.5,32,0.5,0.3,0.5384615384615384,0.14893617021276595,0.23333333333333334,47,0.38095238095238093,0.36363636363636365,0.37209302325581395,22,0.02631578947368421,0.3333333333333333,0.048780487804878044,3,0.31524323629586787,0.28196862239415427,0.2180689481313418,72,0.46899433412591307,0.2222222222222222,0.2680424255792946,72,0.2222222222222222
397,0.1,0.5,32,0.5,0.3,0.68,0.723404255319149,0.7010309278350516,47,0.7272727272727273,0.36363636363636365,0.4848484848484849,22,0.0,0.0,0.0,3,0.46909090909090906,0.3623468729851709,0.39529313756117884,72,0.6661111111111111,0.5833333333333334,0.6057655593738068,72,0.5833333333333334
398,0.1,0.5,32,0.5,0.3,0.7096774193548387,0.46808510638297873,0.5641025641025641,47,0.47368421052631576,0.4090909090909091,0.43902439024390244,22,0.045454545454545456,0.3333333333333333,0.08,3,0.40960539177856664,0.4035031162690737,0.36104231811548887,72,0.6098924302447223,0.4444444444444444,0.5057132930303662,72,0.4444444444444444
399,0.1,0.5,32,0.5,0.3,0.6923076923076923,0.574468085106383,0.627906976744186,47,0.2222222222222222,0.18181818181818182,0.19999999999999998,22,0.13333333333333333,0.6666666666666666,0.2222222222222222,3,0.3492877492877493,0.4743176445304105,0.3500430663221361,72,0.5253798670465337,0.4583333333333333,0.4802540913006029,72,0.4583333333333333
400,0.1,0.5,64,0.2,0.3,0.671875,0.8958333333333334,0.7678571428571428,48,1.0,0.17391304347826086,0.29629629629629634,23,0.0,0.0,0.0,4,0.5572916666666666,0.35658212560386476,0.35471781305114636,75,0.7366666666666667,0.6266666666666667,0.5822927689594356,75,0.6266666666666667
401,0.1,0.5,64,0.2,0.3,0.8571428571428571,0.5,0.631578947368421,48,1.0,0.2608695652173913,0.41379310344827586,23,0.07317073170731707,0.75,0.13333333333333333,4,0.6434378629500581,0.5036231884057971,0.3929017947166767,75,0.8591405342624855,0.44,0.5382181891510385,75,0.44
402,0.1,0.5,64,0.2,0.3,0.6666666666666666,0.25,0.36363636363636365,48,0.5454545454545454,0.2608695652173913,0.3529411764705882,23,0.043478260869565216,0.5,0.08,4,0.4185331576635924,0.33695652173913043,0.26552584670231727,75,0.5962582345191041,0.26666666666666666,0.3452292335115864,75,0.26666666666666666
403,0.1,0.5,64,0.2,0.3,0.25,0.0625,0.1,48,0.2962962962962963,0.34782608695652173,0.31999999999999995,23,0.05555555555555555,0.5,0.09999999999999999,4,0.2006172839506173,0.30344202898550726,0.1733333333333333,75,0.2538271604938272,0.17333333333333334,0.16746666666666668,75,0.17333333333333334
404,0.1,0.5,64,0.2,0.3,0.6774193548387096,0.4375,0.5316455696202531,48,0.3888888888888889,0.30434782608695654,0.34146341463414637,23,0.07692307692307693,0.5,0.13333333333333336,4,0.3810771068835585,0.41394927536231885,0.3354807725292443,75,0.5569102104585976,0.4,0.45207972282254466,75,0.4
405,0.1,0.5,64,0.2,0.3,0.639344262295082,0.8125,0.7155963302752295,48,1.0,0.17391304347826086,0.29629629629629634,23,0.0,0.0,0.0,4,0.546448087431694,0.328804347826087,0.3372975421905086,75,0.7158469945355191,0.5733333333333334,0.5488458489070112,75,0.5733333333333334
406,0.1,0.5,64,0.2,0.3,0.7358490566037735,0.8125,0.7722772277227722,48,0.6,0.13043478260869565,0.21428571428571427,23,0.0,0.0,0.0,4,0.4452830188679245,0.31431159420289856,0.32885431400282883,75,0.654943396226415,0.56,0.55997171145686,75,0.56
407,0.1,0.5,64,0.2,0.3,0.45454545454545453,0.3125,0.3703703703703703,48,0.2631578947368421,0.21739130434782608,0.23809523809523808,23,0.043478260869565216,0.25,0.07407407407407408,4,0.25372720338395394,0.259963768115942,0.22751322751322747,75,0.37392968587476594,0.28,0.31400352733686065,75,0.28
408,0.1,0.5,64,0.2,0.3,0.7058823529411765,0.75,0.7272727272727272,48,0.7142857142857143,0.21739130434782608,0.3333333333333333,23,0.058823529411764705,0.25,0.09523809523809523,4,0.49299719887955185,0.4057971014492754,0.3852813852813853,75,0.6739495798319328,0.56,0.5727561327561327,75,0.56
409,0.1,0.5,64,0.2,0.3,0.6909090909090909,0.7916666666666666,0.737864077669903,48,1.0,0.21739130434782608,0.3571428571428571,23,0.06666666666666667,0.25,0.10526315789473685,4,0.5858585858585859,0.4196859903381642,0.40009003090249906,75,0.7524040404040404,0.5866666666666667,0.5873708543202667,75,0.5866666666666667
410,0.1,0.5,64,0.2,0.3,0.7241379310344828,0.4375,0.5454545454545455,48,0.3103448275862069,0.391304347826087,0.34615384615384615,23,0.058823529411764705,0.25,0.09523809523809523,4,0.36443542934415146,0.3596014492753623,0.328948828948829,75,0.5617579445571332,0.41333333333333333,0.46032412032412034,75,0.41333333333333333
411,0.1,0.5,64,0.2,0.3,0.711864406779661,0.875,0.7850467289719627,48,0.625,0.21739130434782608,0.3225806451612903,23,0.125,0.25,0.16666666666666666,4,0.4872881355932203,0.4474637681159421,0.4247646802666399,75,0.6539265536723164,0.64,0.6102435266137407,75,0.64
412,0.1,0.5,64,0.2,0.3,0.6491228070175439,0.7708333333333334,0.7047619047619048,48,0.2857142857142857,0.08695652173913043,0.13333333333333333,23,0.09090909090909091,0.25,0.13333333333333333,4,0.3419153945469735,0.3692632850241546,0.3238095238095238,75,0.5079061289587606,0.5333333333333333,0.4990476190476191,75,0.5333333333333333
413,0.1,0.5,64,0.2,0.3,0.6885245901639344,0.875,0.7706422018348624,48,0.5,0.13043478260869565,0.20689655172413793,23,0.125,0.25,0.16666666666666666,4,0.43784153005464477,0.4184782608695652,0.381401806741889,75,0.6006557377049181,0.6133333333333333,0.5655481739252699,75,0.6133333333333333
414,0.1,0.5,64,0.2,0.3,0.7317073170731707,0.625,0.6741573033707865,48,0.45454545454545453,0.21739130434782608,0.29411764705882354,23,0.043478260869565216,0.25,0.07407407407407408,4,0.40991034416273014,0.3641304347826087,0.3474496748345614,75,0.6100054629004787,0.48,0.5256073698726266,75,0.48
